ALGORITHM, DISTANCE, TIME
FootRule+, 3.5825, 0.70223
Borda+, 3.6425, 1.17151
Score-Then-Borda+, 3.6425, 1.81446
RandomSort, 3.6325, 6.85849
Local-Search, 3.57625, 2.31898
Linear-Programming-Relaxation, 3.57625, 5.39581
Copeland, 3.89125, 1.54849
OPTIMAL, 3.57625, 5.03181
Chanas, 3.75375, 1.81187
QS RAND, 3.89125, 1.72836
QS DET, 3.88125, 1.66674
IS, 3.91625, 1.60197
