ALGORITHM, DISTANCE, TIME
FootRule+, 257.0534, 157.41777
Borda+, 257.1728, 273.53450
Score-Then-Borda+, 257.1728, 420.94937
RandomSort, 366.413, 226.53756
Local-Search, 256.861, 3295.79033
Linear-Programming-Relaxation, 256.861, 4897.29811
Copeland, 702.9692, 3046.15609
OPTIMAL, 256.861, 4926.52360
Chanas, 476.3354, 3085.98886
QS RAND, 671.5824, 3126.33954
QS DET, 518.7124, 3078.40643
IS, 703.0518, 3088.27448
