ALGORITHM, DISTANCE, TIME
FootRule+, 196.357, 42.60864
Borda+, 196.5675, 75.19994
Score-Then-Borda+, 196.5675, 110.13010
RandomSort, 207.305, 72.40410
Local-Search, 194.862, 600.14598
Linear-Programming-Relaxation, 194.8405, 1047.86023
Copeland, 221.361, 550.42047
OPTIMAL, 194.8405, 1068.35251
Chanas, 211.504, 533.53255
QS RAND, 215.4515, 525.94873
QS DET, 217.1325, 528.27259
IS, 220.2735, 514.60341
