ALGORITHM, DISTANCE, TIME
FootRule+, 0.725, 0.18607
Borda+, 0.725, 0.18312
Score-Then-Borda+, 0.725, 0.32340
RandomSort, 0.725, 1.05332
Local-Search, 0.725, 0.51169
Linear-Programming-Relaxation, 0.725, 3.58960
Copeland, 3.98875, 0.25009
OPTIMAL, 0.725, 3.37107
Chanas, 1.57875, 0.55523
QS RAND, 3.03375, 0.28926
QS DET, 1.57125, 0.26382
IS, 3.98875, 0.22450
