ALGORITHM, DISTANCE, TIME
FootRule+, 18.465, 71.13189
Borda+, 18.50125, 35.19266
Score-Then-Borda+, 18.5025, 52.50047
RandomSort, 31.895, 29.75039
Local-Search, 18.45875, 1193.18319
Linear-Programming-Relaxation, 18.45875, 5225.70492
Copeland, 1306.26875, 655.61526
OPTIMAL, 18.45875, 5196.87849
Chanas, 711.6475, 767.45278
QS RAND, 963.02375, 652.94938
QS DET, 1095.5875, 664.51602
IS, 1306.26875, 643.32782
