ALGORITHM, DISTANCE, TIME
FootRule+, 14.76, 10.36398
Borda+, 14.68, 7.63815
Score-Then-Borda+, 14.68, 11.38233
RandomSort, 25.47, 7.35594
Local-Search, 14.68, 123.12630
Linear-Programming-Relaxation, 14.68, 573.11959
Copeland, 402.61, 52.66318
OPTIMAL, 14.68, 574.17666
Chanas, 151.08, 68.83230
QS RAND, 266.455, 53.53920
QS DET, 286.955, 57.44529
IS, 402.61, 53.88387
