ALGORITHM, DISTANCE, TIME
FootRule+, 28.02, 53.95492
Borda+, 29.18, 4.45024
Score-Then-Borda+, 29.18, 6.55203
RandomSort, 31.4, 2.08644
Local-Search, 27.42, 776.18547
Linear-Programming-Relaxation, 27.42, 4679.98356
Copeland, 1698.48, 55.69650
OPTIMAL, 27.42, 4626.83921
Chanas, 994.94, 175.97511
QS RAND, 1174.76, 66.08501
QS DET, 1111.22, 73.92141
IS, 1698.24, 63.28008
