ALGORITHM, DISTANCE, TIME
FootRule+, 158.192, 73.42279
Borda+, 164.0672, 41.15550
Score-Then-Borda+, 161.163, 64.07027
RandomSort, 163.4062, 168.76105
Local-Search, 158.0336, 1652.25796
Linear-Programming-Relaxation, 158.0256, 5558.83421
Copeland, 177.8822, 994.12708
OPTIMAL, 158.0256, 5527.12185
Chanas, 169.0784, 1186.02364
QS RAND, 174.1922, 1043.49453
QS DET, 170.6124, 1049.39875
IS, 177.7068, 1026.23948
