ALGORITHM, DISTANCE, TIME
FootRule+, 23.38, 54.70461
Borda+, 23.64, 3.61375
Score-Then-Borda+, 23.64, 5.40746
RandomSort, 23.56, 2.04455
Local-Search, 22.02, 1034.38329
Linear-Programming-Relaxation, 22.02, 4644.90256
Copeland, 1586.74, 51.37844
OPTIMAL, 22.02, 4574.24808
Chanas, 891.76, 135.36861
QS RAND, 1176.46, 53.92991
QS DET, 717.16, 57.11225
IS, 1586.84, 52.94956
