ALGORITHM, DISTANCE, TIME
FootRule+, 176.07, 10.67645
Borda+, 176.445, 7.43057
Score-Then-Borda+, 175.925, 11.68754
RandomSort, 192.63, 7.20374
Local-Search, 170.64, 159.19670
Linear-Programming-Relaxation, 170.64, 580.04033
Copeland, 244.295, 52.17149
OPTIMAL, 170.64, 574.24988
Chanas, 203.72, 69.28197
QS RAND, 230.08, 58.02907
QS DET, 224.94, 55.23241
IS, 236.525, 54.21099
