ALGORITHM, DISTANCE, TIME
FootRule+, 4.3612, 1.06186
Borda+, 4.3674, 1.92344
Score-Then-Borda+, 4.3758, 2.94004
RandomSort, 4.4178, 11.21588
Local-Search, 4.3612, 2.75503
Linear-Programming-Relaxation, 4.3612, 6.16365
Copeland, 4.4786, 2.26582
OPTIMAL, 4.3612, 5.98249
Chanas, 4.4282, 2.50908
QS RAND, 4.4786, 2.32450
QS DET, 4.4418, 2.30451
IS, 4.4786, 2.31332
