ALGORITHM, DISTANCE, TIME
FootRule+, 717.6475, 114.27630
Borda+, 723.3125, 131.51954
Score-Then-Borda+, 718.174, 194.61887
RandomSort, 773.273, 72.05861
Local-Search, 712.872, 2784.27873
Linear-Programming-Relaxation, 712.7125, 6603.13454
Copeland, 877.2315, 2021.77399
OPTIMAL, 712.7125, 6553.88809
Chanas, 802.4025, 2207.45512
QS RAND, 843.676, 2047.41053
QS DET, 821.4725, 2034.60070
IS, 874.2465, 2007.33295
