ALGORITHM, DISTANCE, TIME
FootRule+, 270.35375, 77.56176
Borda+, 288.71875, 36.35975
Score-Then-Borda+, 278.88875, 52.66839
RandomSort, 385.58625, 30.04979
Local-Search, 268.94, 1264.09800
Linear-Programming-Relaxation, 268.92375, 5185.84670
Copeland, 1055.1625, 642.40506
OPTIMAL, 268.92375, 5188.91853
Chanas, 682.28625, 764.38953
QS RAND, 956.39375, 659.15224
QS DET, 469.0675, 671.58012
IS, 1055.03375, 678.66485
