ALGORITHM, DISTANCE, TIME
FootRule+, 6.12, 1.36736
Borda+, 6.42, 0.94050
Score-Then-Borda+, 6.36, 1.43820
RandomSort, 9.72, 1.75863
Local-Search, 6.1, 10.06522
Linear-Programming-Relaxation, 6.1, 61.13469
Copeland, 93.04, 3.58333
OPTIMAL, 6.1, 73.42480
Chanas, 44.54, 5.77207
QS RAND, 71.36, 3.24393
QS DET, 51.4, 3.39514
IS, 93.04, 3.37543
