ALGORITHM, DISTANCE, TIME
FootRule+, 4.405, 7.90700
Borda+, 4.48, 2.39111
Score-Then-Borda+, 4.41, 3.69635
RandomSort, 4.41, 6.37143
Local-Search, 4.38, 94.10072
Linear-Programming-Relaxation, 4.38, 542.76950
Copeland, 210.845, 23.48144
OPTIMAL, 4.38, 538.37311
Chanas, 86.865, 47.32889
QS RAND, 194.305, 26.14308
QS DET, 119.045, 25.90822
IS, 210.845, 25.21588
