ALGORITHM, DISTANCE, TIME
FootRule+, 178.33, 9.94715
Borda+, 178.94, 7.19386
Score-Then-Borda+, 178.94, 11.05552
RandomSort, 190.235, 7.39766
Local-Search, 172.93, 135.03935
Linear-Programming-Relaxation, 172.93, 574.77242
Copeland, 242.155, 51.71192
OPTIMAL, 172.93, 569.66660
Chanas, 208.13, 69.35545
QS RAND, 225.345, 52.40195
QS DET, 233.15, 54.22240
IS, 234.96, 51.08857
