ALGORITHM, DISTANCE, TIME
FootRule+, 1.27, 0.31652
Borda+, 1.27, 0.40402
Score-Then-Borda+, 1.27, 0.65188
RandomSort, 1.27, 2.28980
Local-Search, 1.27, 1.02579
Linear-Programming-Relaxation, 1.27, 4.51715
Copeland, 6.255, 0.45820
OPTIMAL, 1.27, 4.17402
Chanas, 2.79, 0.82041
QS RAND, 5.08, 0.67946
QS DET, 2.94, 0.62680
IS, 6.255, 0.53923
