ALGORITHM, DISTANCE, TIME
FootRule+, 10.5188, 118.83832
Borda+, 10.5234, 133.47284
Score-Then-Borda+, 10.5188, 187.08307
RandomSort, 14.4926, 175.82128
Local-Search, 10.5188, 3279.59105
Linear-Programming-Relaxation, 10.5188, 7160.90638
Copeland, 890.86, 2596.47686
OPTIMAL, 10.5188, 7787.72470
Chanas, 366.0258, 3008.24600
QS RAND, 615.365, 2797.41551
QS DET, 535.4668, 2966.95452
IS, 890.86, 2887.82275
