ALGORITHM, DISTANCE, TIME
FootRule+, 494.85, 57.41683
Borda+, 552.185, 9.14942
Score-Then-Borda+, 529.275, 13.34656
RandomSort, 558.475, 7.31694
Local-Search, 482.675, 948.40405
Linear-Programming-Relaxation, 482.19, 4743.86524
Copeland, 852.43, 162.46522
OPTIMAL, 482.19, 4726.06673
Chanas, 680.205, 279.85253
QS RAND, 760.365, 172.34034
QS DET, 736.58, 178.62865
IS, 835.075, 178.73122
