ALGORITHM, DISTANCE, TIME
FootRule+, 6.07430090131731, 8.44881
Borda+, 6.159694938756644, 17.56118
Score-Then-Borda+, 6.128379939912179, 25.37528
RandomSort, 6.847816038825976, 91.00600
Local-Search, 6.07430090131731, 41.01855
Linear-Programming-Relaxation, 6.07430090131731, 51.34971
Copeland, 12.714467298359141, 39.72760
OPTIMAL, 6.07430090131731, 53.42349
