ALGORITHM, DISTANCE, TIME
FootRule+, 0.9622, 0.58843
Borda+, 0.9622, 0.92327
Score-Then-Borda+, 0.9622, 1.49798
RandomSort, 0.9622, 5.48805
Local-Search, 0.9622, 1.49106
Linear-Programming-Relaxation, 0.9622, 4.95802
Copeland, 5.3418, 1.20043
OPTIMAL, 0.9622, 4.65035
Chanas, 2.7746, 1.59474
QS RAND, 4.5822, 1.27382
QS DET, 2.4394, 1.28134
IS, 5.3418, 1.35565
