ALGORITHM, DISTANCE, TIME
FootRule+, 1.055, 1.23133
Borda+, 1.055, 0.25628
Score-Then-Borda+, 1.055, 0.47936
RandomSort, 1.055, 1.47457
Local-Search, 1.055, 10.09266
Linear-Programming-Relaxation, 1.055, 64.58458
Copeland, 23.87, 1.01376
OPTIMAL, 1.055, 79.87815
Chanas, 9.86, 4.52841
QS RAND, 17.265, 1.19858
QS DET, 13.48, 1.34262
IS, 23.87, 1.04790
