ALGORITHM, DISTANCE, TIME
FootRule+, 17.6725, 96.46688
Borda+, 17.6725, 89.00115
Score-Then-Borda+, 17.6725, 136.94328
RandomSort, 31.574, 73.28010
Local-Search, 17.6725, 2177.07767
Linear-Programming-Relaxation, 17.6725, 6261.64094
Copeland, 1301.0095, 1656.11760
OPTIMAL, 17.6725, 6251.21924
Chanas, 708.3345, 1871.12832
QS RAND, 1035.91, 1805.64457
QS DET, 899.6935, 1791.22191
IS, 1301.0095, 1760.82107
