ALGORITHM, DISTANCE, TIME
FootRule+, 100.1516, 58.04815
Borda+, 100.8364, 105.73857
Score-Then-Borda+, 100.4528, 160.78217
RandomSort, 135.2106, 178.04892
Local-Search, 100.0944, 1099.41849
Linear-Programming-Relaxation, 100.0944, 1510.22363
Copeland, 223.081, 1023.16863
OPTIMAL, 100.0944, 1510.51166
Chanas, 159.6826, 1072.71521
QS RAND, 196.209, 1064.49316
QS DET, 128.2494, 1068.61544
IS, 223.0646, 1085.59995
