ALGORITHM, DISTANCE, TIME
FootRule+, 46.06, 7.37125
Borda+, 46.13125, 13.04597
Score-Then-Borda+, 46.13125, 20.60648
RandomSort, 49.01625, 27.61331
Local-Search, 45.59625, 61.84522
Linear-Programming-Relaxation, 45.59625, 108.09840
Copeland, 52.48625, 48.68921
OPTIMAL, 45.59625, 116.93087
Chanas, 48.7125, 53.31629
QS RAND, 50.17125, 49.05936
QS DET, 50.20125, 50.50409
IS, 52.2375, 48.03714
