ALGORITHM, DISTANCE, TIME
FootRule+, 229.4538, 68.38717
Borda+, 237.2088, 93.59392
Score-Then-Borda+, 236.343, 138.40079
RandomSort, 249.3684, 169.87131
Local-Search, 229.0486, 1768.57494
Linear-Programming-Relaxation, 229.047, 3328.15081
Copeland, 274.064, 1535.36204
OPTIMAL, 229.047, 3312.87006
Chanas, 250.3968, 1749.95936
QS RAND, 264.6266, 1656.84015
QS DET, 256.9488, 1683.22413
IS, 273.9162, 1649.53409
