ALGORITHM, DISTANCE, TIME
FootRule+, 276.68, 52.78613
Borda+, 287.06, 3.79799
Score-Then-Borda+, 278.26, 5.81740
RandomSort, 279.8, 1.98221
Local-Search, 263.7, 698.29925
Linear-Programming-Relaxation, 263.36, 4680.58198
Copeland, 1333.38, 51.41833
OPTIMAL, 263.36, 4599.53061
Chanas, 798.66, 138.77909
QS RAND, 1023.9, 53.18943
QS DET, 874.86, 58.78524
IS, 1326.7, 54.19934
