ALGORITHM, DISTANCE, TIME
FootRule+, 13.98, 25.68860
Borda+, 14.215, 6.77559
Score-Then-Borda+, 14.215, 10.22600
RandomSort, 21.755, 7.16543
Local-Search, 13.935, 318.69229
Linear-Programming-Relaxation, 13.935, 1892.85265
Copeland, 738.625, 92.75882
OPTIMAL, 13.935, 1900.36937
Chanas, 358.525, 147.75700
QS RAND, 630.835, 96.08998
QS DET, 586.01, 101.37426
IS, 738.665, 96.70235
