ALGORITHM, DISTANCE, TIME
FootRule+, 446.8902, 161.69825
Borda+, 445.404, 275.81881
Score-Then-Borda+, 445.404, 431.69928
RandomSort, 480.4488, 187.49944
Local-Search, 443.7986, 3516.21720
Linear-Programming-Relaxation, 443.7912, 4921.34757
Copeland, 515.4628, 3133.55449
OPTIMAL, 443.7912, 4867.51108
Chanas, 475.4888, 3165.10509
QS RAND, 503.0634, 3125.32159
QS DET, 486.7148, 3091.87853
IS, 515.2244, 3105.96171
