ALGORITHM, DISTANCE, TIME
FootRule+, 230.6058, 135.02006
Borda+, 230.8112, 240.56126
Score-Then-Borda+, 230.6546, 361.34061
RandomSort, 341.2444, 173.61320
Local-Search, 230.3924, 3048.50361
Linear-Programming-Relaxation, 230.3924, 4539.06297
Copeland, 659.9608, 2781.34249
OPTIMAL, 230.3924, 4551.45056
Chanas, 434.5824, 2809.30782
QS RAND, 598.8812, 2787.40910
QS DET, 369.6944, 2791.59184
IS, 659.9658, 2935.99796
