ALGORITHM, DISTANCE, TIME
FootRule+, 20.455, 1.65441
Borda+, 22.53, 1.40056
Score-Then-Borda+, 20.945, 2.24345
RandomSort, 22.505, 6.75157
Local-Search, 20.41, 16.91108
Linear-Programming-Relaxation, 20.41, 66.45578
Copeland, 29.91, 6.08800
OPTIMAL, 20.41, 76.83096
Chanas, 24.835, 11.28477
QS RAND, 28.78, 7.84191
QS DET, 26.76, 7.86404
IS, 29.91, 8.28289
