ALGORITHM, DISTANCE, TIME
FootRule+, 8.428838201947446, 48.80516
Borda+, 8.394791249833267, 99.71348
Score-Then-Borda+, 8.394791249833267, 150.46183
RandomSort, 9.899726557289583, 427.10129
Local-Search, 8.394791249833267, 222.69200
Linear-Programming-Relaxation, 8.394791249833267, 234.71167
Copeland, 16.70981726023743, 227.03653
OPTIMAL, 8.394791249833267, 233.26842
