ALGORITHM, DISTANCE, TIME
FootRule+, 4.36, 7.52130
Borda+, 4.58, 0.94782
Score-Then-Borda+, 4.62, 1.46805
RandomSort, 5.66, 1.82047
Local-Search, 4.36, 68.27374
Linear-Programming-Relaxation, 4.36, 530.66090
Copeland, 229.32, 7.41353
OPTIMAL, 4.36, 524.97390
