ALGORITHM, DISTANCE, TIME
FootRule+, 99.082, 15.62500
FootRule+_Chanas, 98.584, 125.00000
FootRule+_Local-Search, 98.192, 187.50000
RandomSort, 131.886, 15.62500
RandomSort_Chanas, 104.926, 125.00000
RandomSort_Local-Search, 98.192, 203.12500
Borda+, 101.758, 0.00000
Borda+_Chanas, 100.462, 109.37500
Borda+_Local-Search, 98.192, 187.50000
Score-Then-Borda+, 99.612, 15.62500
Score-Then-Borda+_Chanas, 99.106, 125.00000
Score-Then-Borda+_Local-Search, 98.192, 203.12500
Relaxed-Linear-Program, 98.192, 3578.12500
Relaxed-Linear-Program_Chanas, 98.192, 3687.50000
Relaxed-Linear-Program_Local-Search, 98.192, 3687.50000
Local-Search, 98.192, 203.12500
Local-Search_Chanas, 98.192, 312.50000
Chanas, 110.492, 109.37500
Chanas_Local-Search, 98.192, 281.25000
Copeland, 229.264, 109.37500
Copeland_Chanas, 98.498, 218.75000
Copeland_Local-Search, 98.192, 312.50000
QS-Rand, 201.972, 93.75000
QS-Rand_Chanas, 110.22, 203.12500
QS-Rand_Local-Search, 98.192, 281.25000
QS-Det, 149.796, 140.62500
QS-Det_Chanas, 122.188, 250.00000
QS-Det_Local-Search, 98.192, 343.75000
IS, 229.144, 93.75000
IS_Chanas, 98.546, 203.12500
IS_Local-Search, 98.192, 281.25000
Opt, 98.192, 3453.12500
