ALGORITHM, DISTANCE, TIME
FootRule+, 38.69375, 15.62500
FootRule+_Local-Search, 38.6175, 93.75000
FootRule+_Chanas, 38.64375, 78.12500
RandomSort, 41.0775, 31.25000
RandomSort_Local-Search, 38.6125, 140.62500
RandomSort_Chanas, 39.69375, 78.12500
Borda+, 42.2425, 15.62500
Borda+_Local-Search, 38.6175, 156.25000
Borda+_Chanas, 39.8875, 62.50000
Score-Then-Borda+, 40.505, 15.62500
Score-Then-Borda+_Local-Search, 38.6125, 125.00000
Score-Then-Borda+_Chanas, 39.12625, 62.50000
Relaxed-Linear-Program, 38.6125, 3687.50000
Relaxed-Linear-Program_Local-Search, 38.6125, 3734.37500
Relaxed-Linear-Program_Chanas, 38.6125, 3734.37500
Local-Search, 38.6175, 125.00000
Local-Search_Chanas, 38.6175, 171.87500
Chanas, 40.15875, 46.87500
Chanas_Local-Search, 38.6175, 171.87500
Copeland, 48.74, 31.25000
Copeland_Local-Search, 38.6175, 156.25000
Copeland_Chanas, 38.7, 78.12500
QS-Rand, 46.77625, 46.87500
QS-Rand_Local-Search, 38.6125, 187.50000
QS-Rand_Chanas, 40.35875, 78.12500
QS-Det, 44.535, 46.87500
QS-Det_Local-Search, 38.6125, 187.50000
QS-Det_Chanas, 40.4725, 93.75000
IS, 48.7525, 46.87500
IS_Local-Search, 38.6125, 187.50000
IS_Chanas, 38.6875, 78.12500
Opt, 38.6125, 3625.00000
