ALGORITHM, DISTANCE, TIME
FootRule+, 1.82, 0.00000
FootRule+_Chanas, 1.82, 0.00000
FootRule+_Local-Search, 1.82, 0.00000
RandomSort, 1.92, 0.00000
RandomSort_Chanas, 1.82, 0.00000
RandomSort_Local-Search, 1.82, 0.00000
Borda+, 2.44, 0.00000
Borda+_Chanas, 1.98, 0.00000
Borda+_Local-Search, 1.82, 0.00000
Score-Then-Borda+, 1.94, 0.00000
Score-Then-Borda+_Chanas, 1.82, 0.00000
Score-Then-Borda+_Local-Search, 1.82, 0.00000
Relaxed-Linear-Program, 1.82, 15.62500
Relaxed-Linear-Program_Chanas, 1.82, 15.62500
Relaxed-Linear-Program_Local-Search, 1.82, 15.62500
Local-Search, 1.82, 0.00000
Local-Search_Chanas, 1.82, 0.00000
Chanas, 1.82, 0.00000
Chanas_Local-Search, 1.82, 0.00000
Copeland, 3.16, 0.00000
Copeland_Chanas, 1.82, 0.00000
Copeland_Local-Search, 1.82, 0.00000
QS-Rand, 3.14, 0.00000
QS-Rand_Chanas, 1.82, 0.00000
QS-Rand_Local-Search, 1.82, 0.00000
QS-Det, 2.8, 0.00000
QS-Det_Chanas, 1.98, 0.00000
QS-Det_Local-Search, 1.82, 0.00000
IS, 3.16, 0.00000
IS_Chanas, 1.82, 0.00000
IS_Local-Search, 1.82, 0.00000
Opt, 1.82, 46.87500
