ALGORITHM, DISTANCE, TIME
FootRule+, 122.35, 62.50000
FootRule+_Local-Search, 121.365, 796.87500
FootRule+_Chanas, 121.97, 203.12500
RandomSort, 137.64, 0.00000
RandomSort_Local-Search, 121.375, 718.75000
RandomSort_Chanas, 128.945, 109.37500
Borda+, 160.265, 0.00000
Borda+_Local-Search, 121.395, 812.50000
Borda+_Chanas, 135.25, 78.12500
Score-Then-Borda+, 132.28, 0.00000
Score-Then-Borda+_Local-Search, 121.365, 906.25000
Score-Then-Borda+_Chanas, 126.525, 109.37500
Relaxed-Linear-Program, 121.34, 33953.12500
Relaxed-Linear-Program_Local-Search, 121.34, 34093.75000
Relaxed-Linear-Program_Chanas, 121.34, 34093.75000
Local-Search, 121.365, 843.75000
Local-Search_Chanas, 121.365, 984.37500
Chanas, 132.715, 78.12500
Chanas_Local-Search, 121.365, 906.25000
Copeland, 223.4, 46.87500
Copeland_Local-Search, 121.365, 1062.50000
Copeland_Chanas, 121.965, 93.75000
QS-Rand, 210.48, 31.25000
QS-Rand_Local-Search, 121.35, 875.00000
QS-Rand_Chanas, 131.635, 93.75000
QS-Det, 205.82, 46.87500
QS-Det_Local-Search, 121.375, 687.50000
QS-Det_Chanas, 136.835, 93.75000
IS, 223.01, 31.25000
IS_Local-Search, 121.345, 750.00000
IS_Chanas, 122.355, 93.75000
Opt, 121.34, 29953.12500
