ALGORITHM, DISTANCE, TIME
FootRule+, 52.92875, 62.50000
FootRule+_Chanas, 52.83125, 328.12500
FootRule+_Local-Search, 52.82, 812.50000
RandomSort, 61.8, 31.25000
RandomSort_Chanas, 57.4375, 281.25000
RandomSort_Local-Search, 52.82, 875.00000
Borda+, 82.27625, 0.00000
Borda+_Chanas, 67.68, 250.00000
Borda+_Local-Search, 52.82, 1046.87500
Score-Then-Borda+, 54.1775, 15.62500
Score-Then-Borda+_Chanas, 53.6825, 265.62500
Score-Then-Borda+_Local-Search, 52.82, 671.87500
Relaxed-Linear-Program, 52.82, 33546.87500
Relaxed-Linear-Program_Chanas, 52.82, 33812.50000
Relaxed-Linear-Program_Local-Search, 52.82, 33781.25000
Local-Search, 52.82, 843.75000
Local-Search_Chanas, 52.82, 1109.37500
Chanas, 74.81375, 203.12500
Chanas_Local-Search, 52.82, 953.12500
Copeland, 284.27625, 171.87500
Copeland_Chanas, 52.8325, 343.75000
Copeland_Local-Search, 52.82, 1109.37500
QS-Rand, 272.3475, 171.87500
QS-Rand_Chanas, 60.24, 359.37500
QS-Rand_Local-Search, 52.82, 1218.75000
QS-Det, 181.42125, 171.87500
QS-Det_Chanas, 87.29, 375.00000
QS-Det_Local-Search, 52.82, 1109.37500
IS, 284.24625, 156.25000
IS_Chanas, 52.8625, 343.75000
IS_Local-Search, 52.82, 1125.00000
Opt, 52.82, 31328.12500
