ALGORITHM, DISTANCE, TIME
FootRule+, 11.41875, 15.62500
FootRule+_Chanas, 11.3975, 31.25000
FootRule+_Local-Search, 11.395, 15.62500
RandomSort, 11.75, 15.62500
RandomSort_Chanas, 11.5325, 15.62500
RandomSort_Local-Search, 11.395, 31.25000
Borda+, 12.2475, 0.00000
Borda+_Chanas, 11.7, 15.62500
Borda+_Local-Search, 11.395, 15.62500
Score-Then-Borda+, 12.08625, 0.00000
Score-Then-Borda+_Chanas, 11.5625, 0.00000
Score-Then-Borda+_Local-Search, 11.395, 15.62500
Relaxed-Linear-Program, 11.395, 406.25000
Relaxed-Linear-Program_Chanas, 11.395, 406.25000
Relaxed-Linear-Program_Local-Search, 11.395, 406.25000
Local-Search, 11.395, 31.25000
Local-Search_Chanas, 11.395, 46.87500
Chanas, 11.70125, 15.62500
Chanas_Local-Search, 11.395, 31.25000
Copeland, 13.925, 0.00000
Copeland_Chanas, 11.395, 0.00000
Copeland_Local-Search, 11.395, 31.25000
QS-Rand, 13.69375, 15.62500
QS-Rand_Chanas, 11.62625, 15.62500
QS-Rand_Local-Search, 11.395, 31.25000
QS-Det, 13.0225, 15.62500
QS-Det_Chanas, 11.81375, 15.62500
QS-Det_Local-Search, 11.395, 31.25000
IS, 13.925, 0.00000
IS_Chanas, 11.395, 15.62500
IS_Local-Search, 11.395, 31.25000
Opt, 11.395, 421.87500
