ALGORITHM, DISTANCE, TIME
FootRule+, 40.82, 15.62500
FootRule+_Local-Search, 40.7735, 140.62500
FootRule+_Chanas, 40.79, 125.00000
RandomSort, 42.2545, 78.12500
RandomSort_Local-Search, 40.7735, 250.00000
RandomSort_Chanas, 41.7245, 187.50000
Borda+, 42.669, 0.00000
Borda+_Local-Search, 40.7725, 187.50000
Borda+_Chanas, 41.602, 109.37500
Score-Then-Borda+, 41.998, 15.62500
Score-Then-Borda+_Local-Search, 40.7725, 171.87500
Score-Then-Borda+_Chanas, 41.221, 125.00000
Relaxed-Linear-Program, 40.7725, 3781.25000
Relaxed-Linear-Program_Local-Search, 40.7725, 3890.62500
Relaxed-Linear-Program_Chanas, 40.7725, 3906.25000
Local-Search, 40.7735, 187.50000
Local-Search_Chanas, 40.7735, 312.50000
Chanas, 41.853, 109.37500
Chanas_Local-Search, 40.7745, 343.75000
Copeland, 47.598, 109.37500
Copeland_Local-Search, 40.7745, 312.50000
Copeland_Chanas, 40.8125, 218.75000
QS-Rand, 45.907, 93.75000
QS-Rand_Local-Search, 40.7745, 328.12500
QS-Rand_Chanas, 42.2495, 203.12500
QS-Det, 45.4415, 93.75000
QS-Det_Local-Search, 40.7735, 281.25000
QS-Det_Chanas, 42.489, 203.12500
IS, 47.5225, 109.37500
IS_Local-Search, 40.7735, 343.75000
IS_Chanas, 40.888, 218.75000
Opt, 40.7725, 3578.12500
