ALGORITHM, DISTANCE, TIME
FootRule+, 13.91, 0.00000
FootRule+_Local-Search, 13.874, 0.00000
FootRule+_Chanas, 13.9, 15.62500
RandomSort, 15.2, 31.25000
RandomSort_Local-Search, 13.874, 46.87500
RandomSort_Chanas, 14.458, 46.87500
Borda+, 14.364, 0.00000
Borda+_Local-Search, 13.874, 15.62500
Borda+_Chanas, 14.158, 0.00000
Score-Then-Borda+, 14.364, 0.00000
Score-Then-Borda+_Local-Search, 13.874, 15.62500
Score-Then-Borda+_Chanas, 14.158, 15.62500
Relaxed-Linear-Program, 13.874, 125.00000
Relaxed-Linear-Program_Local-Search, 13.874, 140.62500
Relaxed-Linear-Program_Chanas, 13.874, 125.00000
Local-Search, 13.874, 15.62500
Local-Search_Chanas, 13.874, 31.25000
Chanas, 14.282, 15.62500
Chanas_Local-Search, 13.874, 31.25000
Copeland, 18.656, 0.00000
Copeland_Local-Search, 13.874, 15.62500
Copeland_Chanas, 13.874, 15.62500
QS-Rand, 17.484, 15.62500
QS-Rand_Local-Search, 13.874, 31.25000
QS-Rand_Chanas, 14.846, 31.25000
QS-Det, 16.668, 0.00000
QS-Det_Local-Search, 13.874, 0.00000
QS-Det_Chanas, 14.93, 0.00000
IS, 18.656, 15.62500
IS_Local-Search, 13.874, 31.25000
IS_Chanas, 13.874, 31.25000
Opt, 13.874, 125.00000
