ALGORITHM, DISTANCE, TIME
FootRule+, 12.2638, 0.00000
FootRule+_Local-Search, 12.2612, 31.25000
FootRule+_Chanas, 12.2618, 46.87500
RandomSort, 12.4926, 62.50000
RandomSort_Local-Search, 12.2612, 109.37500
RandomSort_Chanas, 12.3096, 93.75000
Borda+, 12.575, 0.00000
Borda+_Local-Search, 12.2612, 46.87500
Borda+_Chanas, 12.386, 46.87500
Score-Then-Borda+, 12.575, 0.00000
Score-Then-Borda+_Local-Search, 12.2612, 46.87500
Score-Then-Borda+_Chanas, 12.386, 46.87500
Relaxed-Linear-Program, 12.2612, 421.87500
Relaxed-Linear-Program_Local-Search, 12.2612, 468.75000
Relaxed-Linear-Program_Chanas, 12.2612, 468.75000
Local-Search, 12.2612, 46.87500
Local-Search_Chanas, 12.2612, 93.75000
Chanas, 12.4048, 31.25000
Chanas_Local-Search, 12.2612, 78.12500
Copeland, 13.4244, 31.25000
Copeland_Local-Search, 12.2612, 78.12500
Copeland_Chanas, 12.263, 78.12500
QS-Rand, 13.0094, 46.87500
QS-Rand_Local-Search, 12.2612, 93.75000
QS-Rand_Chanas, 12.3538, 93.75000
QS-Det, 12.8062, 46.87500
QS-Det_Local-Search, 12.2612, 109.37500
QS-Det_Chanas, 12.4652, 93.75000
IS, 13.4166, 46.87500
IS_Local-Search, 12.2612, 93.75000
IS_Chanas, 12.2708, 78.12500
Opt, 12.2612, 437.50000
