ALGORITHM, DISTANCE, TIME
FootRule+, 186.844, 15.62500
FootRule+_Chanas, 185.608, 218.75000
FootRule+_Local-Search, 183.16, 312.50000
RandomSort, 201.584, 31.25000
RandomSort_Chanas, 186.73, 171.87500
RandomSort_Local-Search, 183.15, 250.00000
Borda+, 186.654, 31.25000
Borda+_Chanas, 185.5, 218.75000
Borda+_Local-Search, 183.124, 250.00000
Score-Then-Borda+, 186.654, 31.25000
Score-Then-Borda+_Chanas, 185.5, 187.50000
Score-Then-Borda+_Local-Search, 183.15, 234.37500
Relaxed-Linear-Program, 183.034, 3484.37500
Relaxed-Linear-Program_Chanas, 183.034, 3625.00000
Relaxed-Linear-Program_Local-Search, 183.034, 3640.62500
Local-Search, 183.16, 218.75000
Local-Search_Chanas, 183.16, 375.00000
Chanas, 189.522, 140.62500
Chanas_Local-Search, 183.124, 375.00000
Copeland, 231.73, 140.62500
Copeland_Chanas, 184.84, 281.25000
Copeland_Local-Search, 183.124, 390.62500
QS-Rand, 216.578, 125.00000
QS-Rand_Chanas, 191.372, 281.25000
QS-Rand_Local-Search, 183.072, 359.37500
QS-Det, 219.568, 140.62500
QS-Det_Chanas, 187.94, 296.87500
QS-Det_Local-Search, 183.15, 375.00000
IS, 230.196, 140.62500
IS_Chanas, 185.196, 296.87500
IS_Local-Search, 183.15, 390.62500
Opt, 183.034, 3578.12500
