ALGORITHM, DISTANCE, TIME
FootRule+, 1.312, 0.60940
Borda+, 1.312, 0.99065
Score-Then-Borda+, 1.312, 1.63007
RandomSort, 1.312, 5.66660
Local-Search, 1.312, 1.34563
Linear-Programming-Relaxation, 1.312, 5.09015
Copeland, 6.309, 1.17969
OPTIMAL, 1.312, 4.77665
