ALGORITHM, DISTANCE, TIME
FootRule+, 834.022, 242.64229
Borda+, 831.9918, 401.57214
Score-Then-Borda+, 831.9918, 600.90587
RandomSort, 861.7626, 189.66609
Local-Search, 828.276, 6713.02706
Linear-Programming-Relaxation, 828.9656, 10377.94123
Copeland, 894.2338, 5850.65461
OPTIMAL, 828.0576, 10468.81047
