ALGORITHM, DISTANCE, TIME
FootRule+, 0.96, 0.33405
Borda+, 0.96, 0.45275
Score-Then-Borda+, 0.96, 0.74241
RandomSort, 0.96, 2.76646
Local-Search, 0.96, 1.06533
Linear-Programming-Relaxation, 0.96, 4.70213
Copeland, 5.2725, 0.55003
OPTIMAL, 0.96, 4.05553
