ALGORITHM, DISTANCE, TIME
FootRule+, 4.0884, 1.09802
Borda+, 4.089, 1.98604
Score-Then-Borda+, 4.089, 3.03759
RandomSort, 4.112, 10.81921
Local-Search, 4.0746, 2.74844
Linear-Programming-Relaxation, 4.0746, 6.15522
Copeland, 4.2164, 2.37053
OPTIMAL, 4.0746, 5.80698
