ALGORITHM, DISTANCE, TIME
FootRule+, 1.4812, 0.79975
Borda+, 1.4812, 1.35370
Score-Then-Borda+, 1.4812, 2.18486
RandomSort, 1.4812, 7.79944
Local-Search, 1.4812, 2.10572
Linear-Programming-Relaxation, 1.4812, 5.56550
Copeland, 7.3586, 1.72502
OPTIMAL, 1.4812, 5.21976
