ALGORITHM, DISTANCE, TIME
FootRule+, 12.931, 52.76854
Borda+, 12.9795, 62.22132
Score-Then-Borda+, 12.9795, 93.98859
RandomSort, 24.158, 72.86715
Local-Search, 12.931, 1083.68715
Linear-Programming-Relaxation, 12.931, 2688.61478
Copeland, 724.497, 852.89519
OPTIMAL, 12.931, 2660.34425
