ALGORITHM, DISTANCE, TIME
FootRule+, 8.7028, 56.08260
Borda+, 8.7058, 105.13665
Score-Then-Borda+, 8.7028, 155.70554
RandomSort, 8.8402, 172.18416
Local-Search, 8.7028, 1024.14583
Linear-Programming-Relaxation, 8.7028, 1459.47521
Copeland, 314.5016, 952.59329
OPTIMAL, 8.7028, 1468.56580
