ALGORITHM, DISTANCE, TIME
FootRule+, 566.3, 54.43162
Borda+, 587.52, 4.46136
Score-Then-Borda+, 578.64, 6.90543
RandomSort, 557.56, 2.00689
Local-Search, 541.12, 854.03344
Linear-Programming-Relaxation, 541.04, 4669.80158
Copeland, 1157.88, 59.80028
OPTIMAL, 541.04, 4657.20457
