ALGORITHM, DISTANCE, TIME
FootRule+, 3.54, 0.28566
Borda+, 3.52, 0.32856
Score-Then-Borda+, 3.52, 0.55407
RandomSort, 3.54, 1.75320
Local-Search, 3.44, 0.70640
Linear-Programming-Relaxation, 3.44, 4.63312
Copeland, 5.26, 0.36496
OPTIMAL, 3.44, 4.29544
