ALGORITHM, DISTANCE, TIME
FootRule+, 6.706293706293707, 0.81571
Borda+, 6.783216783216783, 1.07495
Score-Then-Borda+, 6.783216783216783, 1.72456
RandomSort, 9.951048951048952, 5.67311
Local-Search, 6.664335664335664, 4.37222
Linear-Programming-Relaxation, 6.664335664335664, 12.40824
Copeland, 15.090909090909092, 2.05428
OPTIMAL, 6.664335664335664, 11.80466
