ALGORITHM, DISTANCE, TIME
FootRule+, 2.5075, 25.73599
Borda+, 2.655, 3.13205
Score-Then-Borda+, 2.5075, 4.83819
RandomSort, 2.58625, 12.37952
Local-Search, 2.5075, 286.02525
Linear-Programming-Relaxation, 2.5075, 1891.16440
Copeland, 185.8875, 48.58504
OPTIMAL, 2.5075, 1852.20674
