ALGORITHM, DISTANCE, TIME
FootRule+, 1.222, 0.75260
Borda+, 1.222, 1.21070
Score-Then-Borda+, 1.222, 2.00432
RandomSort, 1.222, 7.55407
Local-Search, 1.222, 2.18782
Linear-Programming-Relaxation, 1.222, 5.38954
Copeland, 6.295, 1.54679
OPTIMAL, 1.222, 6.06403
