ALGORITHM, DISTANCE, TIME
FootRule+, 17.9252, 132.87792
Borda+, 17.928, 228.71265
Score-Then-Borda+, 17.928, 352.14617
RandomSort, 31.8482, 186.52937
Local-Search, 17.9252, 2966.19446
Linear-Programming-Relaxation, 17.9252, 4545.87535
Copeland, 872.5072, 2879.24503
OPTIMAL, 17.9252, 4625.26400
