ALGORITHM, DISTANCE, TIME
FootRule+, 194.79375, 20.38095
Borda+, 194.37625, 28.26567
Score-Then-Borda+, 194.37625, 42.39880
RandomSort, 203.57625, 28.50873
Local-Search, 191.41625, 262.81292
Linear-Programming-Relaxation, 191.4075, 723.04541
Copeland, 224.09, 206.54888
OPTIMAL, 191.4075, 724.60233
