ALGORITHM, DISTANCE, TIME
FootRule+, 1.64, 0.2415
Borda+, 1.64, 0.2661
Score-Then-Borda+, 1.64, 0.4428
RandomSort, 1.64, 1.1348
Local-Search, 1.64, 0.5564
Linear-Programming-Relaxation, 1.64, 3.9148
Copeland, 7.38, 0.3513
OPTIMAL, 1.64, 3.5593
