ALGORITHM, DISTANCE, TIME
FootRule+, 33.62, 1.5090
Borda+, 34.12, 1.0133
Score-Then-Borda+, 34.12, 1.7073
RandomSort, 41.9, 1.9870
Local-Search, 32.8, 12.9877
Linear-Programming-Relaxation, 32.8, 70.0917
Copeland, 66.1, 3.4452
OPTIMAL, 32.8, 82.6088
