ALGORITHM, DISTANCE, TIME
FootRule+, 1.505, 0.3633
Borda+, 1.505, 0.5904
Score-Then-Borda+, 1.505, 0.6900
RandomSort, 1.505, 2.7908
Local-Search, 1.505, 0.9104
Linear-Programming-Relaxation, 1.505, 4.2530
Copeland, 7.3, 0.4804
OPTIMAL, 1.505, 4.1298
