FootRule+, 184.26625, 37.80617000000008
Borda+, 191.16625, 26.80134299999981
Score-Then-Borda+, 186.9375, 41.36447399999987
RandomSort, 258.3525, 29.731925000000103
Local-Search, 183.27875, 707.5562899999994
Linear-Programming-Relaxation, 183.27875, 2308.6096930000012
Copeland, 556.785, 382.5157369999985
OPTIMAL_SOLUTION, 183.27875, 2309.7613029999984
