ALGORITHM, DISTANCE, TIME
FootRule+, 114.4992, 68.19670
Borda+, 119.6708, 97.10950
Score-Then-Borda+, 116.0762, 148.80275
RandomSort, 160.543, 171.59895
Local-Search, 114.443, 1930.07457
Linear-Programming-Relaxation, 114.443, 3343.44958
Copeland, 388.9066, 1477.96216
OPTIMAL, 114.443, 3330.83926
