ALGORITHM, DISTANCE, TIME
FootRule+, 3.4614, 1.17605
Borda+, 3.4982, 2.04020
Score-Then-Borda+, 3.4982, 3.08330
RandomSort, 3.4614, 11.14792
Local-Search, 3.4614, 3.06745
Linear-Programming-Relaxation, 3.4614, 6.50288
Copeland, 4.0556, 2.59667
OPTIMAL, 3.4614, 6.59019
