ALGORITHM, DISTANCE, TIME
FootRule+, 8.428838201947446, 50.12020
Borda+, 8.394791249833267, 96.73052
Score-Then-Borda+, 8.394791249833267, 147.90516
RandomSort, 9.553821528611445, 437.88177
Local-Search, 8.394791249833267, 214.21448
Linear-Programming-Relaxation, 8.394791249833267, 227.71922
Copeland, 16.70981726023743, 217.97417
OPTIMAL, 8.394791249833267, 231.51695
